PERMNO,date,EXCHCD,TICKER,COMNAM,PERMCO,DIVAMT,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,NUMTRD,RETX,sprtrn
14541,2023-07-14,1,CVX,CHEVRON CORP NEW,20440,,153.30000,157.02000,153.58000,7065664,-0.024951,1894643,157.00999,,-0.024951,-0.001024
14541,2023-07-17,1,CVX,CHEVRON CORP NEW,20440,,152.64000,154.14000,153.44000,4353317,-0.000912,1894643,153.35001,,-0.000912,0.003855
14541,2023-07-18,1,CVX,CHEVRON CORP NEW,20440,,152.37000,156.07001,153.75000,6798680,0.002020,1894643,152.67000,,0.002020,0.007117
14541,2023-07-19,1,CVX,CHEVRON CORP NEW,20440,,153.28000,155.77870,154.69000,5653115,0.006114,1894643,153.83000,,0.006114,0.002358
14541,2023-07-20,1,CVX,CHEVRON CORP NEW,20440,,155.71001,157.19000,156.39999,5866574,0.011054,1894643,156.16000,,0.011054,-0.006757
14541,2023-07-21,1,CVX,CHEVRON CORP NEW,20440,,157.05949,158.83000,158.69000,8760132,0.014642,1894643,157.53000,,0.014642,0.000324
14541,2023-07-24,1,CVX,CHEVRON CORP NEW,20440,,160.00999,164.03999,161.82001,9722057,0.019724,1894643,160.47000,,0.019724,0.004034
14541,2023-07-25,1,CVX,CHEVRON CORP NEW,20440,,160.66000,163.50999,162.56000,6767564,0.004573,1894643,161.91000,,0.004573,0.002815
14541,2023-07-26,1,CVX,CHEVRON CORP NEW,20440,,160.55000,162.08600,161.34000,6056366,-0.007505,1894643,160.88000,,-0.007505,-0.000155
14541,2023-07-27,1,CVX,CHEVRON CORP NEW,20440,,159.22000,162.47000,159.66000,6470137,-0.010413,1894643,162.09000,,-0.010413,-0.006425
14541,2023-07-28,1,CVX,CHEVRON CORP NEW,20440,,156.50999,159.00000,158.87000,6546464,-0.004948,1894643,158.41000,,-0.004948,0.009878
14541,2023-07-31,1,CVX,CHEVRON CORP NEW,20440,,160.62000,163.97710,163.66000,13062491,0.030150,1869451,161.13000,,0.030150,0.001469
14541,2023-08-01,1,CVX,CHEVRON CORP NEW,20440,,160.55251,163.64000,162.30000,7534939,-0.008310,1869451,163.64000,,-0.008310,-0.002665
14541,2023-08-02,1,CVX,CHEVRON CORP NEW,20440,,158.06000,161.22000,159.73000,7071269,-0.015835,1869451,161.17000,,-0.015835,-0.013840
14541,2023-08-03,1,CVX,CHEVRON CORP NEW,20440,,158.85500,161.70000,159.67000,6682224,-0.000376,1869451,159.91000,,-0.000376,-0.002548
14541,2023-08-04,1,CVX,CHEVRON CORP NEW,20440,,159.03999,163.02000,159.31000,10185371,-0.002255,1869451,160.66000,,-0.002255,-0.005300
14541,2023-08-07,1,CVX,CHEVRON CORP NEW,20440,,159.08000,161.38000,159.89000,13927388,0.003641,1869451,161.00999,,0.003641,0.009024
14541,2023-08-08,1,CVX,CHEVRON CORP NEW,20440,,156.22000,159.78999,159.64999,6451267,-0.001501,1869451,157.94000,,-0.001501,-0.004218
14541,2023-08-09,1,CVX,CHEVRON CORP NEW,20440,,159.31000,161.44000,159.86000,10531477,0.001315,1869451,160.86000,,0.001315,-0.007039
14541,2023-08-10,1,CVX,CHEVRON CORP NEW,20440,,159.61880,162.47990,160.83000,8647064,0.006068,1869451,160.33000,,0.006068,0.000251
14541,2023-08-11,1,CVX,CHEVRON CORP NEW,20440,,160.17999,164.17000,164.14999,6682611,0.020643,1869451,160.50000,,0.020643,-0.001070
14541,2023-08-14,1,CVX,CHEVRON CORP NEW,20440,,162.61011,164.25000,164.03000,6060083,-0.000731,1869451,163.77000,,-0.000731,0.005750
14541,2023-08-15,1,CVX,CHEVRON CORP NEW,20440,,159.10001,163.41000,159.24001,7876471,-0.029202,1869451,163.39999,,-0.029202,-0.011551
14541,2023-08-16,1,CVX,CHEVRON CORP NEW,20440,,158.47000,161.83000,158.63000,7920458,-0.003831,1869451,160.52000,,-0.003831,-0.007555
14541,2023-08-17,1,CVX,CHEVRON CORP NEW,20440,1.51000,158.97000,162.14000,159.75000,8270458,0.016579,1869451,159.17999,,0.007060,-0.007713
14541,2023-08-18,1,CVX,CHEVRON CORP NEW,20440,,158.16000,161.32001,160.89999,5999190,0.007199,1869451,158.38000,,0.007199,-0.000149
14541,2023-08-21,1,CVX,CHEVRON CORP NEW,20440,,159.45000,162.07001,160.36000,6802337,-0.003356,1869451,161.20000,,-0.003356,0.006879
14541,2023-08-22,1,CVX,CHEVRON CORP NEW,20440,,158.97000,161.25000,159.03999,6081658,-0.008232,1869451,160.49001,,-0.008232,-0.002777
14541,2023-08-23,1,CVX,CHEVRON CORP NEW,20440,,156.70000,159.40500,159.25000,4975570,0.001320,1869451,158.14000,,0.001320,0.011045
14541,2023-08-24,1,CVX,CHEVRON CORP NEW,20440,,157.56000,159.89000,157.94000,5989609,-0.008226,1869451,157.73000,,-0.008226,-0.013458
14541,2023-08-25,1,CVX,CHEVRON CORP NEW,20440,,157.64500,159.91000,159.12000,5291847,0.007471,1869451,159.07001,,0.007471,0.006718
14541,2023-08-28,1,CVX,CHEVRON CORP NEW,20440,,159.21500,161.80000,160.21001,4386082,0.006850,1869451,159.53000,,0.006850,0.006265
14541,2023-08-29,1,CVX,CHEVRON CORP NEW,20440,,159.10001,160.95000,159.96001,5374765,-0.001560,1869451,160.91000,,-0.001560,0.014508
14541,2023-08-30,1,CVX,CHEVRON CORP NEW,20440,,159.92999,161.25000,160.17999,5534892,0.001375,1869451,160.59000,,0.001375,0.003833
14541,2023-08-31,1,CVX,CHEVRON CORP NEW,20440,,159.92999,161.24001,161.10001,7003681,0.005744,1907598,161.00999,,0.005744,-0.001597
14541,2023-09-01,1,CVX,CHEVRON CORP NEW,20440,,162.64000,164.69000,164.30000,6663003,0.019863,1907598,162.64000,,0.019863,0.001799
14541,2023-09-05,1,CVX,CHEVRON CORP NEW,20440,,165.20000,167.56000,166.46001,9755844,0.013147,1907598,165.28000,,0.013147,-0.004194
14541,2023-09-06,1,CVX,CHEVRON CORP NEW,20440,,165.58000,167.43871,166.63000,7195549,0.001021,1907598,166.28000,,0.001021,-0.006972
14541,2023-09-07,1,CVX,CHEVRON CORP NEW,20440,,166.28000,167.89999,166.64000,7925879,0.000060,1907598,167.14000,,0.000060,-0.003211
14541,2023-09-08,1,CVX,CHEVRON CORP NEW,20440,,166.70500,168.48900,167.21001,7435923,0.003421,1907598,167.42000,,0.003421,0.001427
14541,2023-09-11,1,CVX,CHEVRON CORP NEW,20440,,162.87000,168.59000,163.75999,7155050,-0.020633,1907598,168.08000,,-0.020633,0.006724
14541,2023-09-12,1,CVX,CHEVRON CORP NEW,20440,,165.10001,167.19000,166.81000,7521146,0.018625,1907598,165.30000,,0.018625,-0.005696
14541,2023-09-13,1,CVX,CHEVRON CORP NEW,20440,,165.58000,167.75000,166.20000,5759464,-0.003657,1907598,167.40500,,-0.003657,0.001242
14541,2023-09-14,1,CVX,CHEVRON CORP NEW,20440,,167.11920,168.50000,167.23000,8822822,0.006197,1907598,167.70000,,0.006197,0.008430
14541,2023-09-15,1,CVX,CHEVRON CORP NEW,20440,,165.88000,168.37000,166.50000,17439739,-0.004365,1907598,166.21001,,-0.004365,-0.012160
14541,2023-09-18,1,CVX,CHEVRON CORP NEW,20440,,166.39999,168.36000,167.22000,7027558,0.004324,1907598,167.87000,,0.004324,0.000721
14541,2023-09-19,1,CVX,CHEVRON CORP NEW,20440,,166.42500,168.96001,167.20000,6617029,-0.000120,1907598,168.69000,,-0.000120,-0.002151
14541,2023-09-20,1,CVX,CHEVRON CORP NEW,20440,,166.60001,168.50999,166.69000,5942108,-0.003050,1907598,167.07001,,-0.003050,-0.009395
14541,2023-09-21,1,CVX,CHEVRON CORP NEW,20440,,165.05000,167.87000,165.19000,7150432,-0.008999,1907598,167.12000,,-0.008999,-0.016401
14541,2023-09-22,1,CVX,CHEVRON CORP NEW,20440,,165.94000,167.42000,166.28000,5965497,0.006598,1907598,166.23000,,0.006598,-0.002296
14541,2023-09-25,1,CVX,CHEVRON CORP NEW,20440,,165.99001,168.78000,168.71001,5509956,0.014614,1907598,166.33000,,0.014614,0.004023
14541,2023-09-26,1,CVX,CHEVRON CORP NEW,20440,,166.98000,168.41000,167.80000,5659200,-0.005394,1907598,167.44000,,-0.005394,-0.014735
14541,2023-09-27,1,CVX,CHEVRON CORP NEW,20440,,168.81000,171.23000,171.03999,9124395,0.019309,1907598,169.37000,,0.019309,0.000229
14541,2023-09-28,1,CVX,CHEVRON CORP NEW,20440,,169.42999,171.70000,170.59000,7151760,-0.002631,1907598,170.55000,,-0.002631,0.005893
14541,2023-09-29,1,CVX,CHEVRON CORP NEW,20440,,167.82001,170.50000,168.62000,7396096,-0.011548,1907598,170.49001,,-0.011548,-0.002709
14541,2023-10-02,1,CVX,CHEVRON CORP NEW,20440,,165.23000,168.57001,166.53999,6839611,-0.012335,1907598,168.34000,,-0.012335,0.000079
14541,2023-10-03,1,CVX,CHEVRON CORP NEW,20440,,165.50999,167.36000,166.92999,6168626,0.002342,1907598,165.92000,,0.002342,-0.013744
14541,2023-10-04,1,CVX,CHEVRON CORP NEW,20440,,161.49001,164.98000,163.03999,9664693,-0.023303,1907598,164.70000,,-0.023303,0.008110
14541,2023-10-05,1,CVX,CHEVRON CORP NEW,20440,,161.39000,164.75369,163.89999,8073048,0.005275,1907598,161.42000,,0.005275,-0.001304
14541,2023-10-06,1,CVX,CHEVRON CORP NEW,20440,,158.99001,164.37000,162.23000,10190409,-0.010189,1907598,164.31000,,-0.010189,0.011815
14541,2023-10-09,1,CVX,CHEVRON CORP NEW,20440,,164.95000,168.19000,166.72000,8183490,0.027677,1907598,166.38000,,0.027677,0.006304
14541,2023-10-10,1,CVX,CHEVRON CORP NEW,20440,,165.67500,167.39999,166.53999,6512874,-0.001080,1907598,166.76500,,-0.001080,0.005208
14541,2023-10-11,1,CVX,CHEVRON CORP NEW,20440,,160.48000,165.08000,161.10001,12570718,-0.032665,1907598,165.07001,,-0.032665,0.004293
14541,2023-10-12,1,CVX,CHEVRON CORP NEW,20440,,160.89999,163.25999,161.23000,7396969,0.000807,1907598,163.25999,,0.000807,-0.006246
14541,2023-10-13,1,CVX,CHEVRON CORP NEW,20440,,162.30000,164.84000,164.06000,8044677,0.017553,1907598,163.41000,,0.017553,-0.005019
14541,2023-10-16,1,CVX,CHEVRON CORP NEW,20440,,163.85001,165.81000,165.39999,5445954,0.008168,1907598,165.34000,,0.008168,0.010594
14541,2023-10-17,1,CVX,CHEVRON CORP NEW,20440,,164.64999,168.20000,167.59000,7538316,0.013241,1907598,164.83000,,0.013241,-0.000098
14541,2023-10-18,1,CVX,CHEVRON CORP NEW,20440,,167.58170,169.70000,168.92000,6893452,0.007936,1907598,168.47000,,0.007936,-0.013400
14541,2023-10-19,1,CVX,CHEVRON CORP NEW,20440,,167.50999,170.17000,169.10001,6580157,0.001066,1907598,168.70000,,0.001066,-0.008483
14541,2023-10-20,1,CVX,CHEVRON CORP NEW,20440,,166.09500,169.10001,166.83000,7458286,-0.013424,1907598,168.41000,,-0.013424,-0.012585
14541,2023-10-23,1,CVX,CHEVRON CORP NEW,20440,,160.25000,164.42999,160.67999,16232376,-0.036864,1907598,163.30000,,-0.036864,-0.001686
14541,2023-10-24,1,CVX,CHEVRON CORP NEW,20440,,156.47000,161.08000,156.64999,17689936,-0.025081,1907598,160.89000,,-0.025081,0.007266
14541,2023-10-25,1,CVX,CHEVRON CORP NEW,20440,,155.17000,157.41000,155.87000,10502368,-0.004979,1907598,156.94000,,-0.004979,-0.014340
14541,2023-10-26,1,CVX,CHEVRON CORP NEW,20440,,153.63000,155.17999,154.75000,10830422,-0.007185,1907598,155.00999,,-0.007185,-0.011833
14541,2023-10-27,1,CVX,CHEVRON CORP NEW,20440,,143.96001,151.25000,144.35001,24524341,-0.067205,1907598,150.72000,,-0.067205,-0.004800
14541,2023-10-30,1,CVX,CHEVRON CORP NEW,20440,,144.32001,146.44000,146.09000,13857148,0.012054,1907598,145.66000,,0.012054,0.012010
14541,2023-10-31,1,CVX,CHEVRON CORP NEW,20440,,144.23000,146.51781,145.73000,14261264,-0.002464,1882048,146.10001,,-0.002464,0.006475
14541,2023-11-01,1,CVX,CHEVRON CORP NEW,20440,,143.82001,146.01500,143.98000,10819561,-0.012009,1882048,145.98000,,-0.012009,0.010506
14541,2023-11-02,1,CVX,CHEVRON CORP NEW,20440,,143.83000,148.99989,148.75999,11099076,0.033199,1882048,144.53999,,0.033199,0.018859
14541,2023-11-03,1,CVX,CHEVRON CORP NEW,20440,,146.14999,148.56000,147.61000,13159994,-0.007731,1882048,148.30000,,-0.007731,0.009394
14541,2023-11-06,1,CVX,CHEVRON CORP NEW,20440,,146.69000,149.32990,147.00000,10634159,-0.004133,1882048,148.73000,,-0.004133,0.001753
14541,2023-11-07,1,CVX,CHEVRON CORP NEW,20440,,143.24001,145.61000,144.41000,15054584,-0.017619,1882048,145.16000,,-0.017619,0.002840
14541,2023-11-08,1,CVX,CHEVRON CORP NEW,20440,,142.25000,144.64999,142.39999,12654140,-0.013919,1882048,143.88000,,-0.013919,0.001005
14541,2023-11-09,1,CVX,CHEVRON CORP NEW,20440,,141.78000,143.91000,141.94000,10359504,-0.003230,1882048,143.05000,,-0.003230,-0.008084
14541,2023-11-10,1,CVX,CHEVRON CORP NEW,20440,,141.73000,143.44000,142.95000,11990412,0.007116,1882048,143.28999,,0.007116,0.015616
14541,2023-11-13,1,CVX,CHEVRON CORP NEW,20440,,142.85001,144.30000,144.00000,8747672,0.007345,1882048,143.14999,,0.007345,-0.000836
14541,2023-11-14,1,CVX,CHEVRON CORP NEW,20440,,143.86000,145.50000,145.05000,11224352,0.007292,1882048,144.48000,,0.007292,0.019075
14541,2023-11-15,1,CVX,CHEVRON CORP NEW,20440,,144.41000,146.64000,145.56000,10052077,0.003516,1882048,144.86000,,0.003516,0.001597
14541,2023-11-16,1,CVX,CHEVRON CORP NEW,20440,1.51000,140.74001,143.50999,141.77000,14031345,-0.015664,1882048,143.02000,,-0.026037,0.001190
14541,2023-11-17,1,CVX,CHEVRON CORP NEW,20440,,142.39999,145.18500,144.46001,11077904,0.018974,1882048,142.95000,,0.018974,0.001282
14541,2023-11-20,1,CVX,CHEVRON CORP NEW,20440,,144.27000,145.69000,144.38000,8064012,-0.000554,1882048,144.63000,,-0.000554,0.007390
14541,2023-11-21,1,CVX,CHEVRON CORP NEW,20440,,142.70000,144.30000,144.03999,6783311,-0.002355,1882048,143.83000,,-0.002355,-0.002021
14541,2023-11-22,1,CVX,CHEVRON CORP NEW,20440,,140.72000,144.39000,144.33000,7217065,0.002013,1882048,141.74001,,0.002013,0.004061
14541,2023-11-24,1,CVX,CHEVRON CORP NEW,20440,,144.20000,145.94000,144.89999,3861030,0.003949,1882048,144.30000,,0.003949,0.000597
14541,2023-11-27,1,CVX,CHEVRON CORP NEW,20440,,142.85001,144.82001,144.36000,9850831,-0.003727,1882048,144.64999,,-0.003727,-0.001954
14541,2023-11-28,1,CVX,CHEVRON CORP NEW,20440,,144.06000,146.52000,145.50999,9746540,0.007966,1882048,144.78000,,0.007966,0.000980
14541,2023-11-29,1,CVX,CHEVRON CORP NEW,20440,,143.06000,146.49001,143.91000,16417135,-0.010996,1882048,146.39000,,-0.010996,-0.000946
14541,2023-11-30,1,CVX,CHEVRON CORP NEW,20440,,142.03000,146.00999,143.60001,16275960,-0.002154,1882048,144.98000,,-0.002154,0.003784
14541,2023-12-01,1,CVX,CHEVRON CORP NEW,20440,,142.60001,146.50500,144.81000,11906547,0.008426,1882048,143.49001,,0.008426,0.005874
14541,2023-12-04,1,CVX,CHEVRON CORP NEW,20440,,143.25000,145.70000,144.87000,11842828,0.000414,1882048,144.00000,,0.000414,-0.005408
14541,2023-12-05,1,CVX,CHEVRON CORP NEW,20440,,142.63000,145.07001,142.86000,9597632,-0.013874,1882048,144.75999,,-0.013874,-0.000569
14541,2023-12-06,1,CVX,CHEVRON CORP NEW,20440,,141.35001,144.03000,142.53000,18079684,-0.002310,1882048,141.89999,,-0.002310,-0.003906
14541,2023-12-07,1,CVX,CHEVRON CORP NEW,20440,,140.99001,144.00999,142.42000,14786736,-0.000772,1882048,143.50999,,-0.000772,0.007968
14541,2023-12-08,1,CVX,CHEVRON CORP NEW,20440,,143.12000,144.67000,144.31000,10821744,0.013271,1882048,143.50999,,0.013271,0.004095
14541,2023-12-11,1,CVX,CHEVRON CORP NEW,20440,,143.82001,145.39999,144.35001,9849572,0.000277,1882048,144.84000,,0.000277,0.003925
14541,2023-12-12,1,CVX,CHEVRON CORP NEW,20440,,141.75000,143.59000,142.50000,9863867,-0.012816,1882048,143.17000,,-0.012816,0.004599
14541,2023-12-13,1,CVX,CHEVRON CORP NEW,20440,,141.64999,144.67999,144.61000,10641316,0.014807,1882048,142.17000,,0.014807,0.013651
14541,2023-12-14,1,CVX,CHEVRON CORP NEW,20440,,145.85001,149.92999,149.92999,14960477,0.036789,1882048,145.85001,,0.036789,0.002647
14541,2023-12-15,1,CVX,CHEVRON CORP NEW,20440,,147.32001,149.82001,149.35001,30850872,-0.003868,1882048,147.32001,,-0.003868,-0.000076
14541,2023-12-18,1,CVX,CHEVRON CORP NEW,20440,,149.32001,152.12000,149.67999,11561718,0.002209,1882048,150.83000,,0.002209,0.004528
14541,2023-12-19,1,CVX,CHEVRON CORP NEW,20440,,149.49001,151.83000,151.64000,8738146,0.013095,1882048,149.96001,,0.013095,0.005866
14541,2023-12-20,1,CVX,CHEVRON CORP NEW,20440,,150.06000,153.06000,150.25000,9369987,-0.009166,1882048,152.14999,,-0.009166,-0.014684
14541,2023-12-21,1,CVX,CHEVRON CORP NEW,20440,,149.22000,150.80000,150.71001,7264662,0.003062,1882048,150.78000,,0.003062,0.010301
14541,2023-12-22,1,CVX,CHEVRON CORP NEW,20440,,150.75000,152.39000,151.05000,6396080,0.002256,1882048,151.74001,,0.002256,0.001660
14541,2023-12-26,1,CVX,CHEVRON CORP NEW,20440,,151.89999,153.00999,152.41000,5165588,0.009004,1882048,152.07001,,0.009004,0.004232
14541,2023-12-27,1,CVX,CHEVRON CORP NEW,20440,,151.34000,152.97000,151.91000,5337244,-0.003281,1882048,152.27000,,-0.003281,0.001430
14541,2023-12-28,1,CVX,CHEVRON CORP NEW,20440,,149.39999,152.02000,149.77000,8147993,-0.014087,1882048,151.17999,,-0.014087,0.000370
14541,2023-12-29,1,CVX,CHEVRON CORP NEW,20440,,148.67000,150.23000,149.16000,7658638,-0.004073,1882048,150.03000,,-0.004073,-0.002826
14593,2022-01-03,3,AAPL,APPLE INC,7,,177.71001,182.88000,182.00999,104656435,0.025004,16344923,177.83000,779223,0.025004,0.006374
14593,2022-01-04,3,AAPL,APPLE INC,7,,179.12000,182.94000,179.70000,99155535,-0.012692,16344923,182.63000,836090,-0.012692,-0.000630
14593,2022-01-05,3,AAPL,APPLE INC,7,,174.64000,180.17000,174.92000,94423171,-0.026600,16344923,179.61000,852275,-0.026600,-0.019393
14593,2022-01-06,3,AAPL,APPLE INC,7,,171.64000,175.30000,172.00000,96820640,-0.016693,16344923,172.70000,964601,-0.016693,-0.000964
14593,2022-01-07,3,AAPL,APPLE INC,7,,171.03000,174.14000,172.17000,87650955,0.000988,16344923,172.89000,719349,0.000988,-0.004050
14593,2022-01-10,3,AAPL,APPLE INC,7,,168.17000,172.50000,172.19000,106792948,0.000116,16344923,169.08000,962701,0.000116,-0.001441
14593,2022-01-11,3,AAPL,APPLE INC,7,,170.82001,175.17999,175.08000,76089880,0.016784,16344923,172.32001,652996,0.016784,0.009160
14593,2022-01-12,3,AAPL,APPLE INC,7,,174.82001,177.17999,175.53000,74738392,0.002570,16344923,176.12000,645837,0.002570,0.002818
14593,2022-01-13,3,AAPL,APPLE INC,7,,171.78999,176.62000,172.19000,84433750,-0.019028,16344923,175.78000,695083,-0.019028,-0.014244
14593,2022-01-14,3,AAPL,APPLE INC,7,,171.09000,173.78000,173.07001,80382571,0.005111,16319441,171.34000,676019,0.005111,0.000820
14593,2022-01-18,3,AAPL,APPLE INC,7,,169.40500,172.53999,169.80000,91066563,-0.018894,16319441,171.50999,788303,-0.018894,-0.018388
14593,2022-01-19,3,AAPL,APPLE INC,7,,165.94000,171.08000,166.23000,94773791,-0.021025,16319441,170.00000,828410,-0.021025,-0.009690
14593,2022-01-20,3,AAPL,APPLE INC,7,,164.17999,169.67999,164.50999,91345534,-0.010347,16319441,166.98000,799149,-0.010347,-0.011037
14593,2022-01-21,3,AAPL,APPLE INC,7,,162.30000,166.33000,162.41000,122710154,-0.012765,16319441,164.41499,1.09E6,-0.012765,-0.018915
14593,2022-01-24,3,AAPL,APPLE INC,7,,154.70000,162.30000,161.62000,162508667,-0.004864,16319441,160.02000,1.65E6,-0.004864,0.002772
14593,2022-01-25,3,AAPL,APPLE INC,7,,157.02000,162.75999,159.78000,115737828,-0.011385,16319441,158.98000,1.01E6,-0.011385,-0.012172
14593,2022-01-26,3,AAPL,APPLE INC,7,,157.82001,164.38940,159.69000,108155217,-0.000563,16319441,163.50000,1.02E6,-0.000563,-0.001497
14593,2022-01-27,3,AAPL,APPLE INC,7,,158.28000,163.84000,159.22000,121801782,-0.002943,16319441,162.45000,1.16E6,-0.002943,-0.005384
14593,2022-01-28,3,AAPL,APPLE INC,7,,162.80000,170.35001,170.33000,179698882,0.069778,16319441,165.71001,1.52E6,0.069778,0.024348
14593,2022-01-31,3,AAPL,APPLE INC,7,,169.50999,175.00000,174.78000,115404263,0.026126,16319441,170.16000,938998,0.026126,0.018886
14593,2022-02-01,3,AAPL,APPLE INC,7,,172.31000,174.84000,174.61000,86134229,-0.000973,16319441,174.00999,741651,-0.000973,0.006863
14593,2022-02-02,3,AAPL,APPLE INC,7,,173.33000,175.88000,175.84000,84860558,0.007044,16319441,174.74500,681327,0.007044,0.009423
14593,2022-02-03,3,AAPL,APPLE INC,7,,172.12000,176.23990,172.89999,89325359,-0.016720,16319441,174.48000,729034,-0.016720,-0.024391
14593,2022-02-04,3,AAPL,APPLE INC,7,0.22000,170.67999,174.10001,172.39000,82412611,-0.001677,16319441,171.67999,705963,-0.002950,0.005157
14593,2022-02-07,3,AAPL,APPLE INC,7,,170.95000,173.94580,171.66000,77209613,-0.004235,16319441,172.86000,584833,-0.004235,-0.003702
14593,2022-02-08,3,AAPL,APPLE INC,7,,171.42999,175.35001,174.83000,74774814,0.018467,16319441,171.73000,638405,0.018467,0.008401
14593,2022-02-09,3,AAPL,APPLE INC,7,,174.89999,176.64999,176.28000,71217593,0.008294,16319441,176.05000,578388,0.008294,0.014517
14593,2022-02-10,3,AAPL,APPLE INC,7,,171.55000,175.48000,172.12000,90764833,-0.023599,16319441,174.14000,768404,-0.023599,-0.018116
14593,2022-02-11,3,AAPL,APPLE INC,7,,168.03999,173.08000,168.64000,98631188,-0.020218,16319441,172.33000,819497,-0.020218,-0.018969
14593,2022-02-14,3,AAPL,APPLE INC,7,,166.56000,169.58000,168.88000,86100262,0.001423,16319441,167.37000,763476,0.001423,-0.003841
14593,2022-02-15,3,AAPL,APPLE INC,7,,170.25000,172.95000,172.78999,64203708,0.023152,16319441,170.97000,566214,0.023152,0.015767
14593,2022-02-16,3,AAPL,APPLE INC,7,,170.05000,173.34000,172.55000,61121390,-0.001389,16319441,171.85001,545916,-0.001389,0.000881
14593,2022-02-17,3,AAPL,APPLE INC,7,,168.47000,171.91000,168.88000,69547350,-0.021269,16319441,171.03000,586720,-0.021269,-0.021173
14593,2022-02-18,3,AAPL,APPLE INC,7,,166.19000,170.54131,167.30000,82898855,-0.009356,16319441,169.82001,691313,-0.009356,-0.007166
14593,2022-02-22,3,AAPL,APPLE INC,7,,162.14999,166.69000,164.32001,91149364,-0.017812,16319441,164.98000,909171,-0.017812,-0.010143
14593,2022-02-23,3,AAPL,APPLE INC,7,,159.75000,166.14999,160.07001,89927774,-0.025864,16319441,165.53999,826131,-0.025864,-0.018412
14593,2022-02-24,3,AAPL,APPLE INC,7,,152.00000,162.85001,162.74001,140983936,0.016680,16319441,152.58000,1.41E6,0.016680,0.014957
14593,2022-02-25,3,AAPL,APPLE INC,7,,160.87379,165.12000,164.85001,91860115,0.012965,16319441,163.84000,815956,0.012965,0.022373
14593,2022-02-28,3,AAPL,APPLE INC,7,,162.42999,165.42000,165.12000,81954599,0.001638,16319441,163.06000,798071,0.001638,-0.002443
14593,2022-03-01,3,AAPL,APPLE INC,7,,161.97000,166.60001,163.20000,83253507,-0.011628,16319441,164.69501,750675,-0.011628,-0.015473
14593,2022-03-02,3,AAPL,APPLE INC,7,,162.95000,167.36000,166.56000,79671413,0.020588,16319441,164.39000,672152,0.020588,0.018643
14593,2022-03-03,3,AAPL,APPLE INC,7,,165.55000,168.91000,166.23000,76630775,-0.001981,16319441,168.47000,655444,-0.001981,-0.005255
14593,2022-03-04,3,AAPL,APPLE INC,7,,162.10001,165.55000,163.17000,83775499,-0.018408,16319441,164.49001,747099,-0.018408,-0.007934
14593,2022-03-07,3,AAPL,APPLE INC,7,,159.03999,165.02000,159.30000,96323721,-0.023718,16319441,163.36000,854334,-0.023718,-0.029518
14593,2022-03-08,3,AAPL,APPLE INC,7,,155.80000,162.88000,157.44000,131089484,-0.011676,16319441,158.82001,1.15E6,-0.011676,-0.007234
14593,2022-03-09,3,AAPL,APPLE INC,7,,159.41000,163.41000,162.95000,91402342,0.034997,16319441,161.47501,738964,0.034997,0.025698
14593,2022-03-10,3,AAPL,APPLE INC,7,,155.98000,160.39000,158.52000,105411877,-0.027186,16319441,160.20000,886538,-0.027186,-0.004292
14593,2022-03-11,3,AAPL,APPLE INC,7,,154.50000,159.28000,154.73000,96838261,-0.023909,16319441,158.92999,886237,-0.023909,-0.012962
14593,2022-03-14,3,AAPL,APPLE INC,7,,150.10001,154.12000,150.62000,108593830,-0.026562,16319441,151.45000,973900,-0.026562,-0.007421
14593,2022-03-15,3,AAPL,APPLE INC,7,,150.38000,155.57001,155.09000,92856471,0.029677,16319441,150.89999,725154,0.029677,0.021408
14593,2022-03-16,3,AAPL,APPLE INC,7,,154.46001,160.00000,159.59000,102181908,0.029015,16319441,157.05000,836917,0.029015,0.022384
14593,2022-03-17,3,AAPL,APPLE INC,7,,157.63000,161.00000,160.62000,75544632,0.006454,16319441,158.61000,630953,0.006454,0.012348
14593,2022-03-18,3,AAPL,APPLE INC,7,,159.75999,164.48000,163.98000,124219966,0.020919,16319441,160.50999,717735,0.020919,0.011662
14593,2022-03-21,3,AAPL,APPLE INC,7,,163.01500,166.35001,165.38000,95766590,0.008538,16319441,163.50999,725601,0.008538,-0.000435
14593,2022-03-22,3,AAPL,APPLE INC,7,,164.91000,169.42000,168.82001,81478947,0.020801,16319441,165.50999,642408,0.020801,0.011304
14593,2022-03-23,3,AAPL,APPLE INC,7,,167.64999,172.64000,170.21001,97978020,0.008234,16319441,167.99001,787640,0.008234,-0.012273
14593,2022-03-24,3,AAPL,APPLE INC,7,,170.21001,174.14000,174.07001,90042876,0.022678,16319441,171.06000,691808,0.022678,0.014344
14593,2022-03-25,3,AAPL,APPLE INC,7,,172.75000,175.28000,174.72000,80423449,0.003734,16207568,173.88000,666727,0.003734,0.005066
14593,2022-03-28,3,AAPL,APPLE INC,7,,172.00000,175.73000,175.60001,90285474,0.005037,16207568,172.17000,721766,0.005037,0.007145
14593,2022-03-29,3,AAPL,APPLE INC,7,,176.34000,179.00999,178.96001,100628265,0.019134,16207568,176.69000,782273,0.019134,0.012257
14593,2022-03-30,3,AAPL,APPLE INC,7,,176.70000,179.61000,177.77000,91554187,-0.006650,16207568,178.55000,699930,-0.006650,-0.006294
