PERMNO,date,EXCHCD,TICKER_x,DIVAMT,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,NUMTRD,RETX,sprtrn,pe_exi,pe_inc,dpr,npm,gpm,roa,roe,debt_at,dltt_be,intcov_ratio,quick_ratio,curr_ratio,inv_turn,at_turn
21936,2023-04-21,1.0,PFE,0.0,39.905,40.3,40.21,19227109.0,0.009034,5619075.0,40.09,0.0,0.009034,0.000903,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-04-24,1.0,PFE,0.0,39.71,40.2,39.91,17633652.0,-0.007461,5619075.0,40.19,0.0,-0.007461,0.000852,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-04-25,1.0,PFE,0.0,39.285,39.92,39.33,24492373.0,-0.014533,5619075.0,39.75,0.0,-0.014533,-0.015811,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-04-26,1.0,PFE,0.0,38.4,39.19,38.63,22401426.0,-0.017798,5619075.0,39.16,0.0,-0.017798,-0.003841,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-04-27,1.0,PFE,0.0,38.31,38.83,38.74,22434048.0,0.002848,5619075.0,38.62,0.0,0.002848,0.019566,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-04-28,1.0,PFE,0.0,38.615,38.91,38.89,21015333.0,0.003872,5619075.0,38.7,0.0,0.003872,0.008253,7.11,7.11,0.288,0.313,0.674,0.228,0.36,0.198,0.367,27.936,1.003,1.216,3.623,0.53
21936,2023-05-01,1.0,PFE,0.0,38.86,39.52,39.21,23917757.0,0.008228,5619075.0,39.0,0.0,0.008228,-0.000386,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-02,1.0,PFE,0.0,38.63,40.115,39.06,38834136.0,-0.003825,5619075.0,39.29,0.0,-0.003825,-0.011586,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-03,1.0,PFE,0.0,38.36,39.39,38.45,27721928.0,-0.015617,5619075.0,39.2,0.0,-0.015617,-0.006998,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-04,1.0,PFE,0.0,38.02,38.43,38.23,23675132.0,-0.005722,5619075.0,38.17,0.0,-0.005722,-0.007219,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-05,1.0,PFE,0.0,38.09,38.5,38.49,19225050.0,0.006801,5619075.0,38.38,0.0,0.006801,0.018475,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-08,1.0,PFE,0.0,38.35,38.73,38.67,20101723.0,0.004676,5619075.0,38.53,0.0,0.004676,0.000452,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-09,1.0,PFE,0.0,38.39,38.67,38.48,15987904.0,-0.004913,5619075.0,38.48,0.0,-0.004913,-0.004579,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-10,1.0,PFE,0.0,38.08,38.72,38.3,15858223.0,-0.004678,5619075.0,38.67,0.0,-0.004678,0.004484,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-11,1.0,PFE,0.41,37.205,37.65,37.58,28566365.0,-0.008094,5619075.0,37.6,0.0,-0.018799,-0.001697,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-12,1.0,PFE,0.0,37.23,37.72,37.35,16541294.0,-0.00612,5619075.0,37.61,0.0,-0.00612,-0.001583,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-15,1.0,PFE,0.0,37.005,37.36,37.16,16650412.0,-0.005087,5619075.0,37.3,0.0,-0.005087,0.002958,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-16,1.0,PFE,0.0,36.83,37.24,37.01,25451711.0,-0.004037,5619075.0,37.02,0.0,-0.004037,-0.006378,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-17,1.0,PFE,0.0,36.51,37.05,36.75,23206392.0,-0.007025,5619075.0,36.98,0.0,-0.007025,0.011891,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-18,1.0,PFE,0.0,36.17,36.78,36.48,27772415.0,-0.007347,5619075.0,36.71,0.0,-0.007347,0.009445,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-19,1.0,PFE,0.0,36.52,37.654,36.77,33068322.0,0.00795,5619075.0,36.65,0.0,0.00795,-0.001446,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-22,1.0,PFE,0.0,36.75,38.865,38.75,85718553.0,0.053848,5619075.0,36.86,0.0,0.053848,0.000155,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-23,1.0,PFE,0.0,38.0,40.14,39.64,75379535.0,0.022968,5619075.0,38.55,0.0,0.022968,-0.011222,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-24,1.0,PFE,0.0,38.6,40.14,38.63,39326373.0,-0.025479,5619075.0,40.1,0.0,-0.025479,-0.007319,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
21936,2023-05-25,1.0,PFE,0.0,37.65,38.51,37.83,30266597.0,-0.020709,5619075.0,38.51,0.0,-0.020709,0.008758,7.484,7.484,0.311,0.312,0.704,0.206,0.322,0.194,0.353,27.935,1.178,1.404,2.862,0.475
